PrimaryCollaborator_PersonId,SecondaryCollaborator_PersonId,MetricDate,Diverse_tie_score,Diverse_tie_type,Strong_tie_score,Strong_tie_type
00a0119e-d0d3-3d6b-b2d1-3181eabd050d,8d3279ac-18bf-3f9f-95a8-7cf0af6f4220,01/04/2023,0.003001107,0,0.046145851,1
00a0a60d-c9f3-386a-ac7e-ac1938b8cd21,0aba507e-5792-3f04-8e24-380867eb07df,01/04/2023,0.014061893,0,0.092124976,1
00a0a60d-c9f3-386a-ac7e-ac1938b8cd21,9218e39f-6b07-3232-9837-1a6e9857177f,01/04/2023,0.037235092,0,0.045726892,1
00a6c2a3-7f2a-3505-82bc-7481629ad334,3b576a8a-2e72-34c0-8fe0-754d536fdd65,01/04/2023,0.14585769,0,0.005279463,2
00ac95af-5163-31aa-9a65-9feb9a34df33,92a9f889-bfb9-30d4-a93e-b0bc5a068c11,01/04/2023,0.008993061,0,0.007207231,2
00afb6d6-c4b1-34f7-bd54-8fbca715e80e,138352ab-6a65-3bb4-9c07-526604949b92,01/04/2023,0.052257077,0,0.014692919,2
00b74707-a063-3cce-8dbb-c104b0dd182c,d448e03b-8a6f-3550-9d18-cd9a5706848c,01/04/2023,0.070868551,0,0.011937308,2
00b8df05-fc9c-326e-be0c-a05b6cd8d522,617457b5-c225-3e7a-9437-e9e37dea98c1,01/04/2023,0.033664896,0,0.037135678,2
00bbe221-91f2-3aa4-85cf-90fefdeae931,42b5793e-b3cf-3998-9d29-a2b9d7921a2a,01/04/2023,0.16258486,0,0.018329154,2
00bbe451-cbf2-30b5-9490-b4fd0c4dd269,c2b344c0-32b7-3446-9157-c7cd51b8857c,01/04/2023,0.179300015,0,0.000166,2
00bc9877-edf5-3508-93b9-84f6ec615535,558def95-f505-3689-82da-3fcb431cd5e6,01/04/2023,0.090540227,0,0.005453892,2
00c1575f-a927-3f2c-aa59-c85178cc61ff,39fe34f7-d5c3-33d1-b74f-d903a3bd0963,01/04/2023,0.10055484,0,0.001942853,2
00c83306-2f30-30fd-8616-0b610491d346,9861009d-3e82-3cf4-9063-bcecc42111f4,01/04/2023,0.242249643,1,0.009553687,2
00cc1a28-f223-3178-a4c2-10008c193aac,b0c4eb27-db57-3e05-ab20-0e5eca997584,01/04/2023,0.294873669,1,0.009662502,2
00ccf925-3bc4-3fd9-bedd-b286e3d0b7e8,d5c99e89-cd39-387c-9eac-138ad927a526,01/04/2023,0.131922326,0,0.048097995,1
00d0fdc0-779a-314e-b870-4ed40706266b,7dea3af6-2154-32b8-942e-8a205919f459,01/04/2023,0.056346724,0,0.02385321,2
00d21b13-be55-3144-bb9a-7b161444589e,4d734f66-8d23-319e-943e-9f7d6219fcc3,01/04/2023,0.082689161,0,0.03363718,2
00d47187-44df-32d4-a43b-0abc3135b7ab,612df9f5-4a13-3352-a187-958e06246b7c,01/04/2023,0.174347925,0,0.010124988,2
00d47c5a-1a04-3096-baec-53812a3942f4,f25359a3-83a3-31f5-b9c4-2f08f88b1f1a,01/04/2023,0.179100456,0,0.012797684,2
00d8fc99-559a-3d61-8130-f0ea3042c180,3e4fb59e-c2f6-3220-b3cc-4cff8b9efa58,01/04/2023,0.119287216,0,0.013338532,2
00dac19f-6f19-3fc4-91ba-f2f7cfa881d7,63cea486-aa91-3c79-8407-c626170271ce,01/04/2023,0.053577467,0,0.070831475,1
00db37fd-a730-3b70-9240-4b975bdf92f2,65816f84-29d2-3973-a044-da32eeacf970,01/04/2023,0.026436829,0,0.000192,2
00dce293-d89a-3872-96b6-f05c822c1e50,3e197984-3cc5-3900-9ccf-97657a0b51d4,01/04/2023,0.187992193,0,0.027263445,2
00dce293-d89a-3872-96b6-f05c822c1e50,4ff98dd0-6bc4-3a4e-a4e6-300e96652453,01/04/2023,0.057689287,0,0.21142515,1
00dce293-d89a-3872-96b6-f05c822c1e50,8c43ab55-2640-3874-a0c3-28e8ab1df9d9,01/04/2023,0.328709455,1,0.031226422,2
00dce293-d89a-3872-96b6-f05c822c1e50,dd4585a5-f4c1-3817-bad5-790fcc394e2e,01/04/2023,0.225920342,1,0.036764278,2
00de2420-33f9-34cf-ad45-3326e2d75235,5ce280b5-1acc-35e1-a146-c15c89c52550,01/04/2023,0.066959005,0,0.002320301,2
00f5060d-9f7d-30ce-8183-103bbcf60b04,b1c315ec-1df6-3653-b769-60f9aa1a0e4f,01/04/2023,0.16613998,0,0.031066244,2
00fdbb33-4110-398a-8bc0-eabe24c00bb0,fe0baa85-07f3-345e-a428-283c3a6c50e5,01/04/2023,0.053579333,0,0.101247652,1
00fe47dc-873d-3e4d-bb15-ca3ca22b0530,ef6a03ee-a4b8-3b4a-a18f-8e57a1f717ca,01/04/2023,0.231256571,1,0.028534286,2
01016b12-63d0-3f5b-a4e3-e5c4cd05bad5,f3cb4933-d770-319b-8839-6bb2eaf763cf,01/04/2023,0.187490121,0,0.005749432,2
01048d7a-bd40-3775-9c1e-1e5d4d3993bc,bc17c76c-fd32-3124-9214-1d98d48e196b,01/04/2023,0.305716415,1,0.017816538,2
010d372d-4a5f-36ab-bd9e-f05c09befe07,02c958e5-f314-333f-a650-8aefdf30f415,01/04/2023,0.105936383,0,0.060992757,1
01108933-d879-3206-aa57-876c782116eb,1341b015-cd4c-3684-ad13-3dffa2fda2aa,01/04/2023,0.199881875,2,0.008464918,2
0115b2b1-547c-3998-ae7c-764981d72c3a,25c65836-758c-3f80-acdf-efd7baf8de9a,01/04/2023,0.041399383,0,0.035712467,2
011a5d53-383c-3515-8f2f-6d0f1ad42e71,c11e8fdd-7ed0-3159-8a29-0538414e88d3,01/04/2023,0.299263564,1,0.000807,2
011a5d53-383c-3515-8f2f-6d0f1ad42e71,dc3e1f99-d719-3980-a7e0-2c666cbff4b7,01/04/2023,0.217994273,1,0.00297183,2
011d935b-0dd0-3e6c-a702-4a41cab2f50f,174f02f7-ec06-3f55-8df4-ecb2bc5a203c,01/04/2023,0.144162932,0,0.006103846,2
011d935b-0dd0-3e6c-a702-4a41cab2f50f,406b3bd4-2c22-3a60-b56b-c2b1324c977e,01/04/2023,0.058117962,0,0.106832183,1
011f4dc8-7c75-3c20-97ff-437eab8f1c0e,9569635b-cf7b-390c-a41e-1ef3a003b789,01/04/2023,0.151716264,0,0.022238027,2
01264089-9b16-3e41-a23f-1112212e1197,897cc8cd-aa86-32bd-b225-0fa3efe6fdbb,01/04/2023,0.106867483,0,0.0162991,2
0135f6b4-f290-3a66-9ee0-11a585aa3ee1,de8c4acf-1759-306a-a5cf-6912530245bb,01/04/2023,0.148348379,0,0.05244804,1
0139a292-4f01-3737-b414-f08f95bed723,99ce91b9-390b-3251-8f69-3f272c58e2e4,01/04/2023,0.426935897,1,0.00836729,2
013a4c46-e744-39ec-8e18-d9706d0cecfd,8b1ab005-0519-3afb-8239-c378dace1cbe,01/04/2023,0.104334121,0,0.025522923,2
0141d5fc-cfa5-3dff-b0bc-e2aa523716fb,d5b3bc4f-0044-3476-8362-3b2f3aa6f768,01/04/2023,0.105891099,0,0.032471645,2
014ce067-0c1b-3228-9670-f5cc05a972e7,fdf97cd6-3702-33b1-9cf5-6e134911a361,01/04/2023,0.151277887,0,0.006048566,2
0150a380-1be6-35bd-a6bf-156fed45b8e8,810aebf0-1860-3536-93a2-f5d71f37789f,01/04/2023,0.105722355,0,0.00930083,2
0152ce99-70a4-3765-9d05-4ab270051a6b,40c83304-1d7c-3356-9c25-a3946200cfd8,01/04/2023,0.04902158,0,0.00369981,2
0152ce99-70a4-3765-9d05-4ab270051a6b,4364d208-a0e3-3e03-b178-f627040b3823,01/04/2023,0.340790164,1,0.018771798,2
0152ce99-70a4-3765-9d05-4ab270051a6b,4c7508b7-cfab-345e-8cfe-d81c19e44a24,01/04/2023,0.167694856,0,0.002728004,2
0155af7f-1b17-33ee-aa67-3144e9e07d40,01d1ca71-814e-38a7-89e8-76afdf3be194,01/04/2023,0.049392943,0,0.109090619,1
0164a3bf-9136-384d-9a9d-5b17bdc27e18,5efd1d20-ef6b-3055-9543-02b21564c3c8,01/04/2023,0.077352488,0,0.12667243,1
0164a3bf-9136-384d-9a9d-5b17bdc27e18,9f1307f3-2cd4-3434-99ce-62bcefeed8e0,01/04/2023,0.319435674,1,5.89e-05,2
01658d37-facd-32dd-a53d-ecbd813fd2f3,64f55193-2042-3489-8c24-184860eb633b,01/04/2023,0.212736814,1,0.02380693,2
0169a163-69a7-315a-b2dc-175914dadb06,97f98108-0bed-3b0d-a56a-1adcbe3ef794,01/04/2023,0.040941893,0,0.085575824,1
01715f0e-4035-3ace-a020-9dfc5c320063,a80c0407-42de-348a-836d-7c50ae77eaa0,01/04/2023,0.015525998,0,0.129015451,1
017d1988-bcee-3b5c-8834-c3d606993faf,4c1047f8-5e76-3192-b097-d228bb90e329,01/04/2023,0.076981628,0,0.064186841,1
01870c24-0185-3a16-81c0-ec10f234265e,411dfd92-8279-3d11-85ed-a7d0f2694fe8,01/04/2023,0.056621575,0,0.01348651,2
01888082-ad9f-3b91-aa97-44a8defc1961,57812e2e-f2b7-3a85-8993-e92cd1d0cf60,01/04/2023,0.032288319,0,0.008946268,2
01888082-ad9f-3b91-aa97-44a8defc1961,eb329e39-3131-3a28-8a18-cfe8464ca1a9,01/04/2023,0.070836356,0,0.008928811,2
018b19dd-df91-3d63-ab15-469a7ef672ae,03d1b853-0d74-3457-8190-978262c421ba,01/04/2023,0.152729798,0,0.029909829,2
018b3e11-86d5-30f3-8fd3-c9efea3e7101,3e3edeb4-281a-3441-8c9c-7a5d273cc99c,01/04/2023,0.070646234,0,0.009108796,2
01929269-7a99-3aa9-b48a-51054526a176,13fae553-1217-3734-9c57-eeb9512d7fff,01/04/2023,0.11750735,0,0.000142,2
01964e7d-1b2e-3c6f-80cb-80884cddd76e,0659eea9-bb0d-38d4-880d-cc0bc8007d1c,01/04/2023,0.249085016,1,0.015805527,2
01a01545-5d0d-365d-9b9e-1a9cc541fb4e,f38aeb2f-0363-3cd7-8565-0cdc469ef5a8,01/04/2023,0.293697152,1,0.059739636,1
01a48b07-d890-33c4-9ffa-2a65304e1f0a,efa40b7e-7b01-3fcc-8aa3-12d03bcba384,01/04/2023,0.206353511,1,0.010708973,2
01b054cf-5ab2-3b65-b950-655165e5ac11,90167b1b-b694-368e-bfcc-28cc28939fcd,01/04/2023,0.070712895,0,0.026733215,2
01b0d156-c52f-3472-8679-5cd7461f4567,8aababbf-462d-3bc3-a71e-d0ed22039f20,01/04/2023,0.1191839,0,0.00385145,2
01b123ea-8ad9-3221-8d6e-ce0103a6103c,714f32ce-9490-3cc7-963c-291a739a1c90,01/04/2023,0.273895033,1,0.146180431,1
01b1e281-2ce2-3d70-98fe-1e8e9e6aeefb,26030346-8e19-3734-9241-2e2bfe39060c,01/04/2023,0.403854133,1,0.006999851,2
01b53620-b6c3-370c-9408-ef2a6f369234,b7894372-22a5-374b-9e13-e1e0046df1d8,01/04/2023,0.413808349,1,0.007031503,2
01b58dd7-6232-3a47-85a8-5073cf295190,be821670-2ff7-3796-bcfd-4019e2812c68,01/04/2023,0.072856246,0,0.011067505,2
01b6a892-3365-3d75-8c69-cb82772280df,49606680-3828-341e-af2e-32087980bab6,01/04/2023,0.1227312,0,0.050226763,1
01ba6660-cd16-38af-b163-89fde1bdc883,088fb258-6d01-355e-9a24-7efee232f972,01/04/2023,0.198459483,2,0.023917681,2
01bc3392-5e20-3570-bf82-171fa9180cd1,27069b7e-5412-3860-94d9-47ae5f10f35d,01/04/2023,0.016904492,0,0.134680807,1
01bc3392-5e20-3570-bf82-171fa9180cd1,9fd7fd2f-ac97-345d-8019-9c9be5debff7,01/04/2023,0.054003922,0,0.043760675,1
01c42f3c-e730-3186-bf5c-c28801bd31db,75a79b9d-9306-316e-8a3a-a9fdeb514906,01/04/2023,0.11203368,0,0.021751767,2
01c99fd5-00d8-3b4e-978d-a8a42c96e2ee,9cd54b7c-7386-372f-b230-49844883d52f,01/04/2023,0.083078122,0,0.015239032,2
01ca1079-4493-34ae-8ad3-a3289694bf81,d93c38d8-edcf-3ffe-916d-5c9e1e6d8bd3,01/04/2023,0.05836421,0,0.057182881,1
01ceb292-1933-32d2-a5d4-efd2f8b216cd,a37d9076-f586-33d4-b3fd-4d8c97a1b9fb,01/04/2023,0.532770769,1,0.034256548,2
01ceb292-1933-32d2-a5d4-efd2f8b216cd,f5729f40-4291-3bad-afbd-9f54eb6f7d09,01/04/2023,0.239554037,1,0.001938398,2
01cee943-5842-320b-9452-d3349f1e62ea,8339e036-107b-33f7-8648-0d6437ad2fd9,01/04/2023,0.250877367,1,0.019185172,2
01cee943-5842-320b-9452-d3349f1e62ea,8355c1dc-9e72-34a6-b2d3-e91195ee8f9a,01/04/2023,0.10317652,0,0.031552711,2
01cf92e7-989b-38a9-8761-1cc56cdd9571,84dcb67c-6d63-31cb-a9a6-198c85d3d79c,01/04/2023,0.351784004,1,0.008937704,2
01cf92e7-989b-38a9-8761-1cc56cdd9571,d28345c0-f1e8-31dd-b6a2-a87125a80741,01/04/2023,0.098862202,0,0.007595931,2
01d1d39f-c618-3bd6-b9ee-de899d2ab5bf,0174196f-8961-3957-a7b0-ae5abbe1779b,01/04/2023,0.140988662,0,0.006603597,2
01ddac8a-d859-3d3b-8f1b-0131ec0011d2,f3476a22-08ac-325e-9a18-4760595108cf,01/04/2023,0.042592391,0,0.006981413,2
01e3d675-dd96-3136-875a-6258e97e9b21,23627bfd-44a4-375e-92e2-7640f74e2cd1,01/04/2023,0.220296209,1,0.035956467,2
01eb5053-699c-3d95-8190-bbcf4f5ea389,26547af8-cfb0-3133-8123-ac2193bb0554,01/04/2023,0.06693096,0,0.005188477,2
01f6a2f7-5daf-3912-a7c6-8193f0d8d796,fdaca695-aa2d-364e-854b-211d52937db0,01/04/2023,0.007926771,0,0.062976192,1
01fdade9-98e8-3e2d-8cff-5804c025ecd0,2fc961ff-b83f-3066-ad13-57be535d70c6,01/04/2023,0.236455763,1,0.022185751,2
02082c68-991f-39d3-95af-3b8764347aaf,7094b820-8ae4-3f04-b413-9c7145fc1e17,01/04/2023,0.062466216,0,1.89e-05,2
02123f92-a27b-37c7-950a-0aa36bc78a5f,3d368747-ef3c-3960-beba-56210edaaff2,01/04/2023,0.217132427,1,0.022565072,2
021becd1-a241-396c-aa46-57ea0bdef11e,85326432-fcbe-3860-85fb-58e39d722eab,01/04/2023,0.164821976,0,0.08757667,1
0227a400-4b40-3877-a670-4c431cdc2fca,3dbe793e-a501-3811-a4c3-9a222d2c3a46,01/04/2023,0.166284485,0,0.018344945,2
022986dd-dad6-38ca-b618-d092d2c68e7c,d5311194-e439-3c64-812f-b7e8d51c9139,01/04/2023,0.013304812,0,0.039270291,2
022e4218-2e5e-3c3c-b008-b06b498bed9f,425bcd8e-b725-3a6a-89f4-f54e0c823504,01/04/2023,0.086269723,0,0.000101,2
023977fd-9040-3075-88e0-1cfb8194c75f,588bcb79-6e63-3a4d-9076-0a201778f690,01/04/2023,0.022558554,0,0.041696779,1
0239ca84-f1d3-37b7-aed6-b9e12f35568c,f833588b-eef4-3e68-8a6c-b60f564a3266,01/04/2023,0.157326731,0,0.008768758,2
023b87fa-139b-3d54-90ef-c1b354d18131,a1fe5d52-b3c7-3f93-952d-532c1b9eeb89,01/04/2023,0.338868818,1,0.0154762,2
0247f483-c69e-3bef-a677-4d6e7b488390,318938d1-8a88-3187-a74a-8e0c2fd12719,01/04/2023,0.077074303,0,0.032320855,2
024a97bc-b585-3ebe-8659-56a93a864b44,c1613d76-a5c1-3114-be80-621a11b0a27c,01/04/2023,0.270359896,1,0.001710448,2
024d098d-4e55-3794-9fc1-b15856482f23,1f0b8c89-93df-3025-8a2d-006615fd901a,01/04/2023,0.053132744,0,0.030675792,2
0253eaf0-06b0-39aa-9047-c0494f28c4d3,3dc15186-c283-3ffe-b0a0-0c3522ed53ec,01/04/2023,0.05572809,0,0.219748776,1
0257519d-4107-38bb-ba50-bb8c6447e9bf,1a6ffe1e-60cc-37f9-8d1b-84e23dced947,01/04/2023,0.163667387,0,0.003372677,2
0267ef81-e0ea-3f88-88ee-3aa2b64f0f10,f97ca684-03a2-381a-9e65-c6ce05ab8a42,01/04/2023,0.096093087,0,0.034285598,2
026b35e9-80a1-34f2-8d6a-0a9637c79baf,dd7a1516-ff24-31aa-acea-f8ed575a1a31,01/04/2023,0.152051713,0,0.000301,2
0273f86f-19a9-3e1a-a24d-f1ff3e8bc894,1afba157-e34b-328c-bb94-aa5462ea3f02,01/04/2023,0.166122372,0,0.000216,2
0274b29d-b623-3256-b35a-37c5e756ee52,ff28874c-213f-3069-bacc-4c7f1b04b189,01/04/2023,0.180981705,0,0.04087203,1
0274e5e5-bb31-34fb-aac4-8be4c8b7b7fe,e1736f92-f208-3d8c-8436-e273d9d92dd5,01/04/2023,0.192415541,2,0.029958032,2
02764ea2-8425-343b-830b-3268fb0ff146,e562da5d-8c98-3933-b1fc-3b8eb73ac263,01/04/2023,0.270442965,1,0.034793356,2
027b1691-eb77-31e0-81b9-432d85293634,064934da-b614-33cf-88cc-8c0afb633707,01/04/2023,0.38192889,1,0.002079083,2
027bc2af-cdee-3b62-a856-0a8080d55c35,106b1faf-3256-3cab-ab0c-c60ca30bc006,01/04/2023,0.091739067,0,0.140152002,1
028b1289-87c7-3422-a41d-1684ea577847,5fc636a2-4e46-334f-a343-6b3b56005b52,01/04/2023,0.21288811,1,0.075163269,1
028dda6e-3044-33c2-b17d-6ba0a1560bea,d1cd0fda-7180-360b-bc40-c98a66db5f93,01/04/2023,0.157340904,0,0.116104161,1
0292045a-6933-333b-9353-7f56445498c7,258e65e8-e521-3fd0-b819-f93bf8f5bd31,01/04/2023,0.029959424,0,0.117591789,1
029a2089-fb39-3b94-a93a-d85b1f059803,fc4e6639-b38b-3f4e-b5ea-62cf8421bd23,01/04/2023,0.069124652,0,0.065508905,1
02a6ef11-ae07-3adf-a386-4763da69c57d,355547cd-4a6a-347a-a9d3-7a8a8b1b8455,01/04/2023,0.102705774,0,0.050453346,1
02ac2384-40b4-3e78-b294-3442869483bb,10353ba2-df49-3a00-88da-74a317d1b2b9,01/04/2023,0.095268169,0,0.038954517,2
02ae1fea-eb17-3d2c-a28e-49955942872a,70517076-ff71-3ab4-906c-34ef3bacf74c,01/04/2023,0.063220293,0,0.023605143,2
02af1e3b-0e07-3b81-bb23-9c59b3124055,1b6c2938-9e4c-3bbf-8910-d30ce97bca91,01/04/2023,0.208153727,1,0.008698957,2
02afcb6d-a4f8-36dc-b9b9-9d05dda422e2,5d60eb77-abaf-3163-b827-128aabefd73e,01/04/2023,0.149169693,0,0.056282465,1
02b380ee-2a32-3467-b58d-975f02e5656a,35394378-ec20-38ec-8058-ebda4922aace,01/04/2023,0.142209019,0,1.5e-05,2
02b5ce38-8930-36d2-8fc9-66dbc96d07d6,2454582d-4cee-3890-ace4-1c34360cef84,01/04/2023,0.05015049,0,0.091207724,1
02b5fdcb-f511-314f-8a3e-bee4fd099d3a,d14c0402-992f-38ef-846e-040969a657e3,01/04/2023,0.029327654,0,0.123223429,1
02bb81e3-7414-33aa-8c0d-ec2381fface7,ca0f132e-6294-35c7-a6a7-9cdcf6f790ae,01/04/2023,0.230847982,1,0.01044295,2
02bba24c-49ce-3c40-b72e-dc707874853e,bfe5d171-2667-3795-b685-1aa574c785c6,01/04/2023,0.007530055,0,0.103751926,1
02bc178f-9cd9-3950-8bfc-e9192dc1217c,86c0bc31-7edd-3894-aa5b-ffaa702e00cd,01/04/2023,0.192932976,2,0.017016593,2
02bc2f27-22f6-3832-8044-06da2aeef344,313174f6-aa44-34a0-aae6-46252e535e56,01/04/2023,0.161319801,0,0.028627731,2
02c0a993-2109-364f-8cf9-cde1243bfdee,d3e504ac-798c-3d54-b109-4a05795a9c68,01/04/2023,0.061529894,0,0.002640395,2
02c5dd3b-5b83-385f-af60-6c5bce86e05c,15d4d55c-a173-3662-8d2d-a33a18f06092,01/04/2023,0.089133034,0,0.006934277,2
02c8465b-3a4e-3c76-a919-07c1c7056981,560b392e-f4f7-38ea-b050-10b3c364924c,01/04/2023,0.191225856,2,0.008331563,2
02ca7d67-35b4-3558-aa6d-c604530bff59,d10df67d-349d-348f-8efb-d573aae5e76f,01/04/2023,0.038658973,0,0.016761563,2
02cbb17e-e37d-3b1f-8fd2-d3862ff4ad01,8dc43015-bab5-3981-814b-5fb79522c33f,01/04/2023,0.147185089,0,0.056658759,1
02cc7fd5-5fdf-3330-aac2-5d8d3e11f2c1,d204557e-039a-3d21-af30-ee7e52514316,01/04/2023,0.018249725,0,0.028838786,2
02d4ba42-8d27-329d-a3d8-124c45156175,1f394694-1dfa-3a58-aca1-61d0631c34d2,01/04/2023,0.322398494,1,0.005934443,2
02dbc26f-8022-314c-9020-1ed99daf48d3,2b1caaed-0f20-37e3-8e44-c99678102e02,01/04/2023,0.010573926,0,0.009222699,2
02e1ba79-c23b-3f04-ae89-ee7b99692cff,79334b3d-b7b6-3f5c-8bfd-53fc39f39cac,01/04/2023,0.256148087,1,0.008815636,2
02e5da93-e4d8-3e31-b51c-647465744e4a,292a59d4-5b60-378b-a119-36c948ef452a,01/04/2023,0.097077576,0,0.05785408,1
02eade70-ea23-39cf-8590-a20ac90ea7b5,0c1d705a-d316-344a-955c-b4951734e1e3,01/04/2023,0.209242145,1,0.023347207,2
02eade70-ea23-39cf-8590-a20ac90ea7b5,297c6e48-655d-33f2-a7b2-ed7aff4faf2c,01/04/2023,0.197167413,2,0.007585629,2
02ed2426-12b6-3637-95f6-82ff67d5f7bd,13b5d1cc-b13a-31cb-bbfa-008ca42a6649,01/04/2023,0.052683507,0,0.015085876,2
02f0231a-40f7-38bf-a8b8-1cd56190e30c,a818f3ab-4409-3648-9927-b5e7acca1813,01/04/2023,0.04982384,0,0.026573326,2
02fcf1b6-f40b-3adf-bf10-a4c394026c53,0cc5f451-d8f1-3640-9438-f60e110b87c1,01/04/2023,0.12105031,0,0.020764715,2
03014e61-144e-3bee-bf24-979798721a41,31c26e76-92a3-3e49-8c0a-68a0825f97ef,01/04/2023,0.087562168,0,0.022562621,2
0304bb69-3cf3-34a7-badf-aaeda3748e9e,e1d376ca-b423-3407-8d59-d3efd8f38922,01/04/2023,0.187494061,0,0.004327226,2
03057a27-8ecf-3364-864f-2b2805c38d83,fdf87c10-627a-3e36-9330-363e2483b046,01/04/2023,0.017341755,0,0.113040291,1
03094fe7-bec6-30e7-8ac7-0c8ff9da3605,2ba77b56-399b-3146-ac90-e45faf87c858,01/04/2023,0.283067349,1,0.018340012,2
030b19c4-0e31-3535-9fa0-1d1c8cc3d07e,2fe5c59e-6973-351a-a9fb-cb07211975fd,01/04/2023,0.072555844,0,0.009425023,2
030e8013-5a71-3784-89d6-c4cd53eca37d,b846f941-c6ba-3beb-976e-b19d9474b71a,01/04/2023,0.302214635,1,0.014113235,2
03189d60-7649-34b5-8c23-42ec08e36897,6e853ed5-057e-34fc-96e6-aa684dd66bdc,01/04/2023,0.362584613,1,0.000188,2
031c44d6-b795-3bcb-a2f5-0e71f3a62a94,37ae8619-0a11-3130-bd11-51a03cba9fc6,01/04/2023,0.17485658,0,0.035185995,2
031f0aa6-4090-3371-aefd-0e58aed285b3,54da2aa3-88da-3955-a81d-cc824c973b09,01/04/2023,0.079476578,0,0.052914066,1
